0.6874475138,0.1602209945,0.6363636364,0.2487179487,0.3504784689,0.1023965142,0.7298507463,0.1898148148,0.8194945848,0.6666666667,0.4162162162,0.1942857143,0.5679347826,0.4166666667,0.6545105566,0.7,0.6195652174,0.5151515152,0.1794871795,0.7496580027,0.2222222222,0.7626527051
0.6636022099,0.07182320442,0.5454545455,0.3846153846,0.4294258373,0.1416122004,0.7029850746,0.1944444444,0.4022692109,0.2222222222,0.4972972973,0.24,0.6086956522,0.5416666667,0.4606525912,0.5,0.8206521739,0.6033057851,0.2,0.7934336525,0.1111111111,0.5134380454
0.5978342541,0.1049723757,0.4545454545,0.3794871795,0.2966507177,0.08278867102,0.7462686567,0.1666666667,0.3424445591,0.4444444444,0.2513513514,0.08285714286,0.7690217391,0.1666666667,0.3243761996,0.4,0.5489130435,0.4683195592,0.2615384615,0.6867305062,0.4444444444,0.4369982548
0.6971933702,0.06077348066,0.8181818182,0.3743589744,0.3755980861,0.09586056645,0.8089552239,0,0.3398659103,0.6666666667,0.4081081081,0.1485714286,0.6970108696,0.2916666667,0.3296545106,0.6,0.7119565217,0.6639118457,0.3538461538,0.6716826265,0.5555555556,0.4848167539
0.4279337017,0.1602209945,0.2727272727,0.2871794872,0.3217703349,0.07625272331,0.7641791045,0.125,0.2016503352,0.2222222222,0.4351351351,0.2028571429,0.6793478261,0.3,0.1972168906,0.3,0.5434782609,0.5482093664,0.3230769231,0.7004103967,0.1111111111,0.3490401396
0.5335469613,0.1049723757,0.6363636364,0.3025641026,0.3480861244,0.08496732026,0.7865671642,0.1666666667,0.3166580712,0.6666666667,0.3216216216,0.12,0.683423913,0.375,0.3522072937,0.5,0.7554347826,0.738292011,0.2102564103,0.7387140903,0.1111111111,0.4708551483
0.5457679558,0.04972375691,0.3636363636,0.4102564103,0.3851674641,0.1023965142,0.8537313433,0.1898148148,0.3996905621,0.3333333333,0.3675675676,0.1885714286,0.7432065217,0.5,0.3498080614,0.4,0.8695652174,0.6446280992,0.2820512821,0.779753762,0.2222222222,0.5001745201
0.618961326,0.04972375691,0.4545454545,0.3717948718,0.3815789474,0.07843137255,0.8402985075,0.1666666667,0.389375967,0.3333333333,0.4513513514,0.36,0.7065217391,0.2916666667,0.3253358925,0.4,0.875,0.694214876,0.3538461538,0.7414500684,0.2777777778,0.445026178
0.6810607735,0.0773480663,0.7272727273,0.4051282051,0.4605263158,0.1002178649,0.7552238806,0.2222222222,0.3821557504,0.6666666667,0.4351351351,0.1714285714,0.6752717391,0.4166666667,0.4121880998,0.8,0.8260869565,0.7245179063,0.2205128205,0.7742818057,0.2222222222,0.505061082
0.5813922652,0.1049723757,0.3636363636,0.3692307692,0.230861244,0.0697167756,0.747761194,0.1666666667,0.304280557,0.3333333333,0.272972973,0.12,0.6548913043,0.2916666667,0.2864683301,0.4,0.5,0.4903581267,0.3128205128,0.6935704514,0.3888888889,0.4188481675
0.4728618785,0.1878453039,0.5454545455,0.3641025641,0.3217703349,0.1023965142,0.7910447761,0.2824074074,0.4347601857,0.4444444444,0.3918918919,0.1142857143,0.6956521739,0.2916666667,0.3915547025,0.4,0.5163043478,0.4380165289,0.2615384615,0.7961696306,0.2777777778,0.5155322862
0.4642872928,0.1878453039,0.4545454545,0.3948717949,0.3899521531,0.1111111111,0.8388059701,0.212962963,0.3357400722,0.3333333333,0.3783783784,0.1142857143,0.7934782609,0.3083333333,0.3171785029,0.3,0.5326086957,0.4655647383,0.241025641,0.7004103967,0.2222222222,0.4359511344
0.5838674033,0.2430939227,0.4545454545,0.458974359,0.5035885167,0.1241830065,0.7626865672,0.1898148148,0.459515214,0.4444444444,0.4675675676,0.1942857143,0.7486413043,0.375,0.4496161228,0.5,0.7934782609,0.8567493113,0.2923076923,0.8098495212,0.1111111111,0.5312390925
0.8264972376,0.08839779006,0.4545454545,0.3128205128,0.3540669856,0.06535947712,0.7358208955,0.1666666667,0.3305827746,0.4444444444,0.3378378378,0.09714285714,0.6779891304,0.2083333333,0.3680422265,0.5,0.7663043478,0.6749311295,0.2717948718,0.6935704514,0.3888888889,0.5176265271
0.6695469613,0.09116022099,0.3636363636,0.2743589744,0.278708134,0.03703703704,0.7746268657,0.1064814815,0.3512119649,0.3333333333,0.327027027,0.08,0.6644021739,0.125,0.3454894434,0.4,0.6847826087,0.6033057851,0.2307692308,0.6634746922,0.3333333333,0.4736474695
0.6677790055,0.09392265193,0.5454545455,0.3384615385,0.3923444976,0.09586056645,0.8089552239,0.1666666667,0.5559566787,0.5555555556,0.3810810811,0.1,0.7608695652,0.225,0.5633397313,0.5,0.5489130435,0.6997245179,0.1897435897,0.756497948,0.2222222222,0.6181500873
0.6171491713,0.04972375691,0.3636363636,0.2564102564,0.2870813397,0.0697167756,0.8955223881,0.1296296296,0.4027849407,0.2222222222,0.2324324324,0.08857142857,0.7282608696,0.2333333333,0.3690019194,0.3,0.6032608696,0.5564738292,0.2307692308,0.8385772914,0.2777777778,0.4802792321
0.8247071823,0.1049723757,0.5454545455,0.2769230769,0.3732057416,0.05882352941,0.8343283582,0.1898148148,0.493553378,0.5555555556,0.4,0.08571428571,0.6413043478,0.2916666667,0.5527831094,0.5,0.6576086957,0.608815427,0.1384615385,0.7181942544,0.2222222222,0.5382198953
0.8405745856,0.270718232,0.6363636364,0.5102564103,0.4055023923,0.07407407407,0.8313432836,0.1435185185,0.5410005157,0.7777777778,0.4,0.1114285714,0.625,0.2083333333,0.5172744722,0.6,0.8152173913,0.7162534435,0.3230769231,0.7250341997,0.2222222222,0.587434555
0.7320220994,0.2430939227,0.3636363636,0.3358974359,0.3767942584,0.06535947712,0.7552238806,0.09722222222,0.3140794224,0.3333333333,0.3810810811,0.08,0.6644021739,0.2083333333,0.292706334,0.5,0.8532608696,0.7603305785,0.3128205128,0.6443228454,0.5555555556,0.4481675393
0.6594696133,0.1049723757,0.2727272727,0.3333333333,0.3720095694,0.09803921569,0.6388059701,0.1898148148,0.3352243424,0.2222222222,0.3108108108,0.08857142857,0.6793478261,0.2083333333,0.2979846449,0.3,0.75,0.738292011,0.2923076923,0.6292749658,0.2222222222,0.4171029668
0.6728839779,0.546961326,0.7272727273,0.3948717949,0.4437799043,0.220043573,0.4701492537,0.1527777778,0.5079938112,0.6666666667,0.3972972973,0.2114285714,0.4198369565,0.2083333333,0.447696737,0.6,0.8695652174,0.8099173554,0.3025641026,0.6621067031,0.7222222222,0.4635253054
0.6667624309,0.1049723757,0.7272727273,0.3307692308,0.3612440191,0.08061002179,0.6014925373,0.09722222222,0.3754512635,0.6666666667,0.4648648649,0.2057142857,0.4741847826,0.3,0.3877159309,0.7,0.8804347826,0.7685950413,0.3025641026,0.6621067031,0.3888888889,0.5040139616
0.9164640884,0.1049723757,0,0.2769230769,0.2763157895,0.1023965142,0.6671641791,0.2361111111,0.3450232078,0.4444444444,0.2675675676,0.1142857143,0.4972826087,0.25,0.3267754319,0.3,0.2880434783,0.2699724518,0.2205128205,0.53625171,0.1666666667,0.3804537522
0.7021878453,0.06077348066,0.4545454545,0.2897435897,0.2105263158,0.07189542484,0.6074626866,0.08796296296,0.2186694172,0.4444444444,0.2297297297,0.1257142857,0.4510869565,0.125,0.2024952015,0.5,0.5,0.3663911846,0.2,0.6388508892,0.2222222222,0.3616055846
0.5763756906,0.04972375691,0.5454545455,0.4282051282,0.4724880383,0.1677559913,0.6582089552,0.1990740741,0.4440433213,0.4444444444,0.4702702703,0.3485714286,0.4008152174,0.5416666667,0.3747600768,0.5,0.6576086957,0.6253443526,0.2717948718,0.6128590971,0.1666666667,0.4715532286
0.5127292818,0.04972375691,0.2727272727,0.4538461538,0.5657894737,0.1721132898,0.7134328358,0.2361111111,0.4430118618,0.2222222222,0.4459459459,0.2457142857,0.4578804348,0.4583333333,0.4030710173,0.4,0.5054347826,0.6033057851,0.2717948718,0.5595075239,0.1666666667,0.4910994764
0.5688176796,0.0773480663,0.09090909091,0.6871794872,0.5119617225,0.1808278867,0.547761194,0.2361111111,0.3661681279,0,0.7918918919,0.3428571429,0.3614130435,0.4583333333,0.3872360845,0.2,0.8913043478,0.7190082645,0.5692307692,0.3761969904,0.8333333333,0.5001745201
0.5400441989,0.03314917127,0.5454545455,0.3461538462,0.3289473684,0.1023965142,0.6671641791,0.1898148148,0.3548220732,0.4444444444,0.3702702703,0.16,0.4850543478,0.4166666667,0.363243762,0.5,0.5543478261,0.4683195592,0.09743589744,0.6402188782,0.05555555556,0.4621291449
0.3882209945,0.04972375691,0.2727272727,0.6076923077,0.3959330144,0.1307189542,0.747761194,0.2592592593,0.2289840124,0.2222222222,0.6297297297,0.1914285714,0.6426630435,0.375,0.2413627639,0.2,0.7282608696,0.5068870523,0.158974359,0.7688098495,0.1111111111,0.3678883072
0.6150497238,0.1602209945,0.3636363636,0.5358974359,0.5777511962,0.2505446623,0.6358208955,0.3055555556,0.3821557504,0.3333333333,0.4162162162,0.24,0.5489130435,0.4583333333,0.377159309,0.5,0.8043478261,0.6721763085,0.3435897436,0.6415868673,0.4444444444,0.4436300175
0.6403093923,0.06077348066,0.5454545455,0.5641025641,0.4330143541,0.137254902,0.7208955224,0.2824074074,0.3909231563,0.5555555556,0.727027027,0.2971428571,0.5828804348,0.7083333333,0.3502879079,0.6,0.6847826087,0.6556473829,0.2,0.731874145,0.1111111111,0.4366492147
0.639558011,0.07182320442,0.4545454545,0.3615384615,0.3014354067,0.08061002179,0.7402985075,0.1666666667,0.2625064466,0.3333333333,0.4162162162,0.1542857143,0.5760869565,0.375,0.2811900192,0.4,0.527173913,0.4269972452,0.158974359,0.7688098495,0.1666666667,0.4020942408
0.6112707182,0.1602209945,0.1818181818,0.6769230769,0.3385167464,0.1154684096,0.6567164179,0.1666666667,0.1933986591,0.1111111111,0.4108108108,0.1571428571,0.6059782609,0.3333333333,0.179462572,0.2,0.4619565217,0.3360881543,0.1897435897,0.7236662107,0.1111111111,0.32495637
0.7346077348,0.03867403315,0.3636363636,0.4282051282,0.4090909091,0.07189542484,0.6447761194,0.2361111111,0.2712738525,0.3333333333,0.5378378378,0.2171428571,0.4510869565,0.3333333333,0.269193858,0.6,0.625,0.5096418733,0.1897435897,0.6292749658,0.1111111111,0.432460733
0.6482430939,0.02762430939,0.6363636364,0.4307692308,0.5071770335,0.1633986928,0.6492537313,0.2731481481,0.272305312,0.6666666667,1,0.1657142857,0.6195652174,0.3333333333,0.310940499,0.5,0.6195652174,0.652892562,0.4564102564,0.5471956224,0.8333333333,0.3734729494
0.5979226519,0.03314917127,0.4545454545,0.2948717949,0.4342105263,0.1132897603,0.5910447761,0.1898148148,0.4507478081,0.6666666667,0.7027027027,0.2685714286,0.5298913043,0.5,0.4515355086,0.5,0.652173913,0.696969697,0.9282051282,0.4363885089,0.1111111111,0.4338568935
0.5531712707,0.03867403315,0.3636363636,0.9820512821,0.5107655502,0.1220043573,0.7149253731,0.212962963,0.4559051057,0.2222222222,0.9459459459,0.1714285714,0.5298913043,0.4166666667,0.439059501,0.5,1,0.7162534435,0.2512820513,0.5677154583,0.1111111111,0.4841186736
0.751160221,0.04972375691,0.5454545455,0.5820512821,0.269138756,0.08932461874,0.5641791045,0.1203703704,0.3739040743,0.5555555556,0.3540540541,0.1371428571,0.5448369565,0.125,0.3579654511,0.6,0.5,0.4407713499,0.1384615385,0.7181942544,0.1666666667,0.4712041885
0.7307624309,0.06077348066,1,0.2205128205,0.235645933,0.1198257081,0.5955223881,0.1342592593,0.2625064466,0.6666666667,0.2702702703,0.2457142857,0.5570652174,0.2083333333,0.2663147793,0.7,0.4891304348,0.3663911846,0.158974359,0.7346101231,0.1111111111,0.4115183246
0.7957348066,0.04972375691,0.7272727273,0.2179487179,0.2188995215,0.0697167756,0.5820895522,0.08796296296,0.2057761733,0.7777777778,0.2,0.06857142857,0.5883152174,0.125,0.2255278311,0.7,0.3858695652,0.3305785124,0.1076923077,0.7291381669,0.1111111111,0.3689354276
0.809038674,0.1049723757,0.3636363636,0.3256410256,0.2583732057,0.08496732026,0.6,0.1435185185,0.3527591542,0.4444444444,0.3756756757,0.1257142857,0.5217391304,0.25,0.3704414587,0.4,0.625,0.4986225895,0.1384615385,0.7537619699,0.1666666667,0.4296684119
0.9476906077,0.09116022099,0.5454545455,0.2230769231,0.2535885167,0.08932461874,0.5328358209,0.1435185185,0.3666838577,0.5555555556,0.3297297297,0.2342857143,0.5407608696,0.3,0.3699616123,0.3,0.4782608696,0.5096418733,0.2820512821,0.6484268126,0.2777777778,0.4795811518
0.5847513812,0.0773480663,0.5454545455,0.1102564103,0.2631578947,0.02614379085,0.8835820896,0.1435185185,0.1933986591,0.5555555556,0.1351351351,0.02857142857,1,0.225,0.2000959693,0.5,0.2989130435,0.349862259,0.07692307692,1,0.2222222222,0.3134380454
0.6740773481,0.1049723757,0.5454545455,0.3897435897,0.3468899522,0.0871459695,0.8074626866,0.1435185185,0.1995874162,0.4444444444,0.3540540541,0.07428571429,0.7051630435,0.2083333333,0.2000959693,0.4,0.5489130435,0.4986225895,0.2717948718,0.6662106703,0.3888888889,0.327399651
0.4325745856,0.07182320442,0.1818181818,0.3487179487,0.1363636364,0.05446623094,0.6626865672,0.1203703704,0.4533264569,0.1111111111,0.3513513514,0.06,0.5489130435,0.08333333333,0.4352207294,0.2,0.3586956522,0.2534435262,0.1487179487,0.7264021888,0.1666666667,0.5148342059
0.5308066298,0.06077348066,0.1818181818,0.1051282051,0.230861244,0.01960784314,0.7626865672,0.07407407407,0.2413615266,0.3333333333,0.08108108108,0.02285714286,0.6807065217,0.1083333333,0.2192898273,0.4,0.2880434783,0.4132231405,0.1282051282,0.7824897401,0.1111111111,0.384991274
0.7084861878,0.03314917127,0.4545454545,0.2846153846,0.293062201,0.05664488017,0.7686567164,0.1203703704,0.3367715317,0.4444444444,0.3594594595,0.08,0.7486413043,0.125,0.2687140115,0.4,0.7608695652,0.5840220386,0.1692307692,0.7086183311,0.1111111111,0.4157068063
0.472198895,0.1602209945,0.4545454545,0.4846153846,0.5311004785,0.1503267974,0.7970149254,0.1666666667,0.3847343992,0.5555555556,0.6135135135,0.2514285714,0.6413043478,0.5833333333,0.3464491363,0.5,0.8152173913,0.870523416,0.3230769231,0.6265389877,0.2222222222,0.4830715532
0.6496132597,0.03591160221,0.7272727273,0.3564102564,0.4581339713,0.128540305,0.5641791045,0.2824074074,0.9226405364,0.6666666667,0.3567567568,0.2114285714,0.3980978261,0.3333333333,0.8128598848,0.6,0.5652173913,0.5619834711,0.08717948718,0.6689466484,0.1111111111,0.7486910995
0.6097900552,0.0635359116,0.3636363636,0.2487179487,0.3313397129,0.07625272331,0.552238806,0.1435185185,0.5997937081,0.5555555556,0.327027027,0.1142857143,0.4972826087,0.1666666667,0.5633397313,0.8,0.472826087,0.4710743802,0.1076923077,0.5731874145,0.1111111111,0.6310645724
0.5820773481,0.04419889503,0.3636363636,0.2769230769,0.3421052632,0.06318082789,0.5373134328,0.1435185185,0.3646209386,0.4444444444,0.2756756757,0.09714285714,0.5190217391,0.1666666667,0.36756238,0.6,0.4891304348,0.5096418733,0.08717948718,0.6689466484,0.1666666667,0.479930192
0.5076243094,0.03867403315,0.3636363636,0.3282051282,0.3791866029,0.08496732026,0.6507462687,0.1666666667,0.7988653945,0.3333333333,0.3162162162,0.1314285714,0.5339673913,0.2083333333,0.736084453,0.4,0.5108695652,0.479338843,0.1179487179,0.5485636115,0.1666666667,0.7486910995
0.5755801105,0.2430939227,0.1818181818,0.1641025641,0.2822966507,0.1721132898,0.4343283582,0.1759259259,0.731820526,0,0.1135135135,0.1914285714,0.3804347826,0.1666666667,0.8560460653,0.2,0.375,0.4159779614,0.1692307692,0.7086183311,0.1111111111,0.6439790576
0.518718232,0.1325966851,0.3636363636,0.3615384615,0.3720095694,0.1633986928,0.6014925373,0.2361111111,0.3501805054,0.3333333333,0.3648648649,0.2114285714,0.5923913043,0.2916666667,0.6166026871,0.5,0.4782608696,0.5619834711,0.2820512821,0.6484268126,0.1111111111,0.4680628272
0.5222099448,0.09116022099,0.2727272727,0.4282051282,0.5107655502,0.2004357298,0.6865671642,0.2268518519,0.4089736978,0.2222222222,0.5243243243,0.2742857143,0.5652173913,0.3333333333,0.3795585413,0.5,0.5108695652,0.6060606061,0.2102564103,0.7086183311,0.1111111111,0.4652705061
0.5056132597,0.06077348066,0.4545454545,0.5076923077,0.6411483254,0.302832244,0.576119403,0.2592592593,0.5322331099,0.4444444444,0.5567567568,0.3914285714,0.5203804348,0.5833333333,0.5172744722,0.6,0.5760869565,0.6556473829,0.6205128205,0.5430916553,0.9444444444,0.5671902269
0.4977900552,0.1049723757,0.3636363636,0.5025641026,0.6004784689,0.3071895425,0.5358208955,0.2592592593,0.7782362042,0.4444444444,0.4945945946,0.4742857143,0.464673913,0.5833333333,0.7552783109,0.6,0.6141304348,0.696969697,0.5897435897,0.3023255814,1,0.7102966841
0.3902983425,0.0773480663,0.09090909091,0.7538461538,0.3528708134,0.1459694989,0.7,0.1898148148,0.6224858174,0.2222222222,0.5405405405,0.2571428571,0.5529891304,0.4166666667,0.6050863724,0.3,0.5815217391,0.4903581267,0.1897435897,0.6607387141,0.1111111111,0.6108202443
0.5997790055,0.05745856354,0.4545454545,0.3871794872,0.3289473684,0.1590413943,0.5656716418,0.212962963,0.4136152656,0.4444444444,0.1378378378,0.1314285714,0.5475543478,0.2083333333,0.3761996161,0.5,0.4239130435,0.2865013774,0.3435897436,0.6648426813,0.8333333333,0.4715532286
0.6344972376,0.2154696133,0.1818181818,1,0.6889952153,0.2962962963,0.5820895522,0.2592592593,0.3842186694,0.2222222222,0.4135135135,0.3485714286,0.6046195652,0.4166666667,0.3838771593,0.3,0.6630434783,0.6887052342,0.2,0.731874145,0.1111111111,0.4436300175
0.7070939227,0.1022099448,0.4545454545,0.5307692308,0.211722488,0.07407407407,0.7417910448,0.07407407407,0.1542031975,0.4444444444,0.6081081081,0.09714285714,0.6141304348,0.08333333333,0.1530710173,0.5,0.75,0.4380165289,0.3230769231,0.7250341997,0.2777777778,0.3092495637
0.5370607735,0.009392265193,0.09090909091,0.1641025641,0.4366028708,0.08061002179,0.7059701493,0.1898148148,0.2867457452,0,0.1108108108,0.1257142857,0.6073369565,0.25,0.2696737044,0.1,0.2608695652,0.3112947658,0.1025641026,0.6662106703,0.1111111111,0.3804537522
0.3769944751,0.01657458564,0.2727272727,0.2820512821,0.2045454545,0.04793028322,0.7014925373,0.05092592593,0.6642599278,0.2222222222,0.3945945946,0.2485714286,0.4918478261,0.5416666667,0.5911708253,0.3,0.4130434783,0.4655647383,0.3794871795,0.5759233926,0.5555555556,0.6404886562
0.4615469613,0.1049723757,0.7272727273,0.5307692308,0.5322966507,0.1263616558,0.7671641791,0.2361111111,0.6539453326,0.8888888889,0.4540540541,0.2028571429,0.6467391304,0.5833333333,0.6098848369,0.8,0.7336956522,0.7493112948,0.2615384615,0.7414500684,0.1111111111,0.6038394415
0.5192265193,0.06629834254,0.8181818182,0.2487179487,0.7679425837,0.2309368192,0.5626865672,0.2592592593,0.2104177411,0.8888888889,0.3297297297,0.2285714286,0.4497282609,0.3083333333,0.1967370441,0.8,0.5,0.696969697,0.3128205128,0.5704514364,0.5555555556,0.3479930192
0.5401546961,0.01657458564,0.5454545455,0.5256410256,0.29784689,0.0697167756,0.876119403,0.1435185185,0.408457968,0.6666666667,0.4675675676,0.14,0.6983695652,0.25,0.3881957774,0.9,0.7391304348,0.5151515152,0.241025641,0.7865937073,0.2777777778,0.5008726003
0.5834696133,0.02044198895,0.8181818182,0.2717948718,0.245215311,0.03267973856,0.8074626866,0.1203703704,0.4481691594,0.8888888889,0.2837837838,0.06285714286,0.6847826087,0.1666666667,0.3378119002,0.8,0.5434782609,0.3774104683,0.1692307692,0.7756497948,0.1111111111,0.460034904
0.5830276243,1,0.7272727273,0.3076923077,0.273923445,0.1067538126,0.7089552239,0.3055555556,0.8143372873,0.7777777778,0.3486486486,0.12,0.6263586957,0.2916666667,0.7024952015,0.9,0.5815217391,0.303030303,0.1282051282,0.7469220246,0.1111111111,0.7347294939
0.5957790055,0.0773480663,0.9090909091,0.341025641,0.2906698565,0.09368191721,1,0.1898148148,0.3537906137,1,0.5918918919,0.1371428571,0.7894021739,0.375,0.3997120921,1,0.5326086957,0.4517906336,0.1384615385,0.8987688098,0.1111111111,0.5092495637
0.5363314917,0.02209944751,0.7272727273,0.4820512821,0.4102870813,0.0871459695,0.8746268657,0.212962963,0.3476018566,0.6666666667,0.4918918919,0.1085714286,0.7717391304,0.2916666667,0.2941458733,0.6,0.6739130435,0.347107438,0.2102564103,0.7387140903,0.2777777778,0.4394415358
0.489281768,0.01104972376,0,0.3897435897,0.5263157895,0.174291939,0.7059701493,0.1666666667,0.3140794224,0,0.3567567568,0.1742857143,0.6440217391,0.2083333333,0.2648752399,0.2,0.4836956522,0.3966942149,0.1435897436,0.7222982216,0.05555555556,0.4418848168
0.407558011,0.138121547,0.1818181818,0.1948717949,0.2105263158,0.08061002179,0.723880597,0.1203703704,0.4481691594,0.1111111111,0.1567567568,0.09714285714,0.6141304348,0.08333333333,0.3997120921,0.3,0.277173913,0.3333333333,0.2102564103,0.6169630643,0,0.5061082024
0.4506519337,0.2430939227,0.4545454545,0.2666666667,0.254784689,0.1154684096,0.5686567164,0.1435185185,0.4971634863,0.5555555556,0.2054054054,0.1885714286,0.5013586957,0.2916666667,0.4553742802,0.6,0.4184782609,0.2699724518,0.1282051282,0.7099863201,0.1666666667,0.5392670157
0.5492375691,0.1171270718,0.3636363636,0.458974359,0.3720095694,0.1307189542,0.6656716418,0.2314814815,0.3527591542,0.3333333333,0.5351351351,0.4457142857,0.4089673913,0.5833333333,0.3378119002,0.4,0.7065217391,0.5812672176,0.4358974359,0.4911080711,0.2777777778,0.4478184991
0.7578563536,0.0635359116,0.6363636364,0.3102564103,0.2655502392,0.03050108932,0.7537313433,0.09722222222,0.6647756576,0.7777777778,0.3054054054,0.1085714286,0.7866847826,0.125,0.6257197697,0.5,0.4347826087,0.4738292011,0.1487179487,0.7619699042,0.1111111111,0.6286212914
0.5325966851,0.1657458564,0.5454545455,0.4615384615,0.4557416268,0.09368191721,0.7731343284,0.1898148148,0.6503352243,0.6666666667,0.4054054054,0.1571428571,0.6698369565,0.25,0.5858925144,0.7,0.6467391304,0.5426997245,0.2615384615,0.7414500684,0.2777777778,0.6296684119
0.4948287293,0.03867403315,0.7272727273,0.3846153846,0.2942583732,0.03921568627,0.8701492537,0.09722222222,0.3558535327,0.7777777778,0.5540540541,0.05428571429,0.7241847826,0.125,0.3138195777,0.8,0.6086956522,0.3691460055,0.2512820513,0.8194254446,0.1666666667,0.4432809773
0.6782320442,0.06077348066,0.8181818182,0.2025641026,0.4055023923,0.08061002179,0.828358209,0.1203703704,0.5193398659,0.8888888889,0.1567567568,0.1142857143,0.7038043478,0.25,0.4716890595,0.8,0.2173913043,0.5922865014,0.2307692308,0.8098495212,0.2777777778,0.5441535777
0.6118232044,0.08674033149,0.5454545455,0.3974358974,0.456937799,0.07625272331,0.8895522388,0.1435185185,0.3620422898,0.7777777778,0.4648648649,0.1314285714,0.6861413043,0.375,0.3320537428,0.8,0.4402173913,0.6639118457,0.05641025641,0.8604651163,0.1111111111,0.4066317627
0.6939447514,0.02209944751,0.6363636364,0.2128205128,0.3337320574,0.06100217865,0.8388059701,0.1898148148,0.3140794224,0.7777777778,0.3513513514,0.2771428571,0.7513586957,0.4583333333,0.3138195777,0.7,0.4782608696,0.476584022,0.158974359,0.7688098495,0.1666666667,0.447469459
0.3837569061,0.04419889503,0.3636363636,0.4948717949,0.2715311005,0.06535947712,0.7164179104,0.1666666667,0.2485817432,0.4444444444,0.3324324324,0.1285714286,0.6399456522,0.1916666667,0.2408829175,0.6,0.5,0.4297520661,0.2102564103,0.7688098495,0.1666666667,0.3856893543
0.7196464088,0.0138121547,0.9090909091,0.1666666667,0.2894736842,0.02396514161,0.8044776119,0.09722222222,0.3785456421,0.8888888889,0.127027027,0.04285714286,0.7432065217,0.125,0.3507677543,0.8,0.3913043478,0.4931129477,0.09743589744,0.8809849521,0.2222222222,0.4520069808
0.8588729282,0.0138121547,0.7272727273,0.3974358974,0.3935406699,0.03267973856,0.7835820896,0.1666666667,0.4357916452,1,0.4405405405,0.01428571429,0.7065217391,0.125,0.4256238004,0.9,0.5869565217,0.4710743802,0.1794871795,0.6511627907,0.5555555556,0.490052356
0.8646187845,0.03038674033,0.5454545455,0.358974359,0.3935406699,0.03050108932,0.7298507463,0.09722222222,0.9277978339,0.7777777778,0.2702702703,0.07428571429,0.652173913,0.1666666667,0.9760076775,0.9,0.6141304348,0.8870523416,0.2102564103,0.6470588235,0.5555555556,1
